Level;Object;constraint_string;op_type;dictionary;data_object;template;left_op;right_op;support;nat_lang_template;individual_relevance_scores;semantic_based_relevance;fitted_obs_id;relevance_score;log_label_left;log_label_right
Multi-object;;Alternate Succession[order confirmation, invoice] | | |;Binary;set();set();Alternate Succession;order confirmation;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'order confirmation': 0.6210375428199768, 'invoice': 0.51160728931427};0.5663224160671234;75b242bb-2af3-4655-8c0a-b56fb747558d_Object_order confirmation_Object_invoice;0.512915980912024;[];['create invoice']
Multi-object;;Alternate Succession[purchase order item, invoice] | | |;Binary;set();set();Alternate Succession;purchase order item;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'purchase order item': 0.6102054119110107, 'invoice': 0.51160728931427};0.5609063506126404;75b242bb-2af3-4655-8c0a-b56fb747558d_Object_purchase order item_Object_invoice;0.5080415220029892;[];['create invoice']
Multi-object;;Alternate Succession[goods receipt, purchase order] | | |;Binary;set();set();Alternate Succession;goods receipt;purchase order;8;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'goods receipt': 0.5273601412773132, 'purchase order': 0.5512607097625732};0.5393104255199432;f2003174-7a6c-4dc6-a97f-cfb016c4d045_Object_goods receipt_Object_purchase order;0.5111858345808521;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Succession[goods receipt, purchase order] | | |;Binary;set();set();Succession;goods receipt;purchase order;8;{1} occurs if and only if it is followed by {2};{'goods receipt': 0.5273601412773132, 'purchase order': 0.5512607097625732};0.5393104255199432;9f9ae074-8d7a-4845-a000-cb5f464a683e_Object_goods receipt_Object_purchase order;0.5111858345808521;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Succession[order confirmation, invoice] | | |;Binary;set();set();Alternate Succession;order confirmation;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'order confirmation': 0.6210375428199768, 'invoice': 0.5519095659255981};0.5864735543727875;d86c97f6-2835-4276-8f8f-1445eb5cdd28_Object_order confirmation_Object_invoice;0.5310520053871216;[];['create invoice']
Multi-object;;Alternate Succession[purchase order item, invoice] | | |;Binary;set();set();Alternate Succession;purchase order item;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'purchase order item': 0.6102054119110107, 'invoice': 0.5519095659255981};0.5810574889183044;d86c97f6-2835-4276-8f8f-1445eb5cdd28_Object_purchase order item_Object_invoice;0.5261775464780869;[];['create invoice']
Multi-object;;Co-Existence[order confirmation, invoice] | | |;Binary;set();set();Co-Existence;order confirmation;invoice;1;if {1} occurs, then {2} occurs as well, and vice versa;{'order confirmation': 0.6210375428199768, 'invoice': 0.5519095659255981};0.5864735543727875;fa149a80-77c4-4f45-8937-387a454f3aab_Object_order confirmation_Object_invoice;0.5310520053871216;[];['create invoice']
Multi-object;;Co-Existence[purchase order item, invoice] | | |;Binary;set();set();Co-Existence;purchase order item;invoice;1;if {1} occurs, then {2} occurs as well, and vice versa;{'purchase order item': 0.6102054119110107, 'invoice': 0.5519095659255981};0.5810574889183044;fa149a80-77c4-4f45-8937-387a454f3aab_Object_purchase order item_Object_invoice;0.5261775464780869;[];['create invoice']
Multi-object;;Alternate Succession[purchase order, invoice] | | |;Binary;set();set();Alternate Succession;purchase order;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'purchase order': 0.6005205512046814, 'invoice': 0.5063498020172119};0.5534351766109467;b9de3be7-369b-4f6a-b2bd-f1fd0f091918_Object_purchase order_Object_invoice;0.5013174654014649;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];['create invoice']
Multi-object;;Succession[order confirmation, invoice] | | |;Binary;set();{'a395b2616675478e94c4e6fb8f3a0c57sid-2A2C652E-C4A7-426C-A069-ED15DBA41623'};Succession;order confirmation;invoice;1;{1} occurs if and only if it is followed by {2};{'order confirmation': 0.6210375428199768, 'invoice': 0.5028042793273926};0.5619209110736847;15c866c5-4a52-48d7-a121-064f5800a622_Object_order confirmation_Object_invoice;0.5089546264179291;[];['create invoice']
Multi-object;;Succession[purchase order item, invoice] | | |;Binary;set();{'a395b2616675478e94c4e6fb8f3a0c57sid-2A2C652E-C4A7-426C-A069-ED15DBA41623'};Succession;purchase order item;invoice;1;{1} occurs if and only if it is followed by {2};{'purchase order item': 0.6102054119110107, 'invoice': 0.5028042793273926};0.5565048456192017;15c866c5-4a52-48d7-a121-064f5800a622_Object_purchase order item_Object_invoice;0.5040801675088944;[];['create invoice']
Multi-object;;Alternate Succession[order confirmation, invoice] | | |;Binary;set();set();Alternate Succession;order confirmation;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'order confirmation': 0.6210375428199768, 'invoice': 0.5028042793273926};0.5619209110736847;1f0ab49b-26bf-458e-baae-62aef22ad871_Object_order confirmation_Object_invoice;0.5089546264179291;[];['create invoice']
Multi-object;;Alternate Succession[purchase order item, invoice] | | |;Binary;set();set();Alternate Succession;purchase order item;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'purchase order item': 0.6102054119110107, 'invoice': 0.5028042793273926};0.5565048456192017;1f0ab49b-26bf-458e-baae-62aef22ad871_Object_purchase order item_Object_invoice;0.5040801675088944;[];['create invoice']
Multi-object;;Succession[price, purchase order] | | |;Binary;set();set();Succession;price;purchase order;1;{1} occurs if and only if it is followed by {2};{'price': 0.5162217020988464, 'purchase order': 0.7390336990356445};0.6276277005672455;b04e1c98-9ecd-45d7-9a2a-7a9937be9cb0_Object_price_Object_purchase order;0.5680907369621339;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Succession[purchase order item, invoice] | | |;Binary;set();{'a5226e7727dc4dbca1d85a27eb8827e2sid-25C48A30-52DC-47B4-A7B7-08D6113C8B51'};Alternate Succession;purchase order item;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'purchase order item': 0.5767530202865601, 'invoice': 0.5571190714836121};0.5669360458850861;6bfec7b5-0617-4420-9a4c-fb3fa6e495bc_Object_purchase order item_Object_invoice;0.5134682477481903;[];['create invoice']
Multi-object;;Alternate Succession[quantity, purchase order] | | |;Binary;set();{'a5226e7727dc4dbca1d85a27eb8827e2sid-25C48A30-52DC-47B4-A7B7-08D6113C8B51'};Alternate Succession;quantity;purchase order;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'quantity': 0.5423005819320679, 'purchase order': 0.6005205512046814};0.5714105665683746;6bfec7b5-0617-4420-9a4c-fb3fa6e495bc_Object_quantity_Object_purchase order;0.51749531636315;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Succession[order confirmation, purchase order] | | |;Binary;set();set();Alternate Succession;order confirmation;purchase order;2;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'order confirmation': 0.5856505632400513, 'purchase order': 0.5273601412773132};0.5565053522586823;c21afcbf-da5c-4267-84e1-20c3cd7eb3e5_Object_order confirmation_Object_purchase order;0.5073064299360399;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Succession[goods receipt, purchase order] | | |;Binary;set();set();Alternate Succession;goods receipt;purchase order;2;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'goods receipt': 0.5916142463684082, 'purchase order': 0.5273601412773132};0.5594871938228607;c21afcbf-da5c-4267-84e1-20c3cd7eb3e5_Object_goods receipt_Object_purchase order;0.5099900873438005;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Succession[quantity, invoice] | | |;Binary;set();set();Alternate Succession;quantity;invoice;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'quantity': 0.5582296252250671, 'invoice': 0.5571190714836121};0.5576743483543396;7b9be7b9-6aaf-40d3-8bd2-f323c47e8968_Object_quantity_Object_invoice;0.5051327199705186;[];['create invoice']
Multi-object;;Alternate Succession[quantity, purchase order] | | |;Binary;set();set();Alternate Succession;quantity;purchase order;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'quantity': 0.5582296252250671, 'purchase order': 0.6005205512046814};0.5793750882148743;7b9be7b9-6aaf-40d3-8bd2-f323c47e8968_Object_quantity_Object_purchase order;0.5246633858449997;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Co-Existence[invoice, quantity] | | |;Binary;set();set();Co-Existence;invoice;quantity;1;if {1} occurs, then {2} occurs as well, and vice versa;{'invoice': 0.5571190714836121, 'quantity': 0.5582296252250671};0.5576743483543396;f015a802-1e55-4c4d-acb2-10dcb58a0d1b_Object_invoice_Object_quantity;0.5051327199705186;['create invoice'];[]
Multi-object;;Succession[quantity, invoice] | | |;Binary;set();set();Succession;quantity;invoice;1;{1} occurs if and only if it is followed by {2};{'quantity': 0.5582296252250671, 'invoice': 0.5571190714836121};0.5576743483543396;e2063e09-a4f4-4fe9-98d3-ed3943b0b82e_Object_quantity_Object_invoice;0.5051327199705186;[];['create invoice']
Multi-object;;Succession[quantity, invoice] | | |;Binary;set();set();Succession;quantity;invoice;2;{1} occurs if and only if it is followed by {2};{'quantity': 0.5582296252250671, 'invoice': 0.5571190714836121};0.5576743483543396;36a93606-e29d-4404-80cb-21d2cdbcbc18_Object_quantity_Object_invoice;0.5083585264221315;[];['create invoice']
Multi-object;;Succession[rejection indicator, purchase order] | | |;Binary;set();set();Succession;rejection indicator;purchase order;1;{1} occurs if and only if it is followed by {2};{'rejection indicator': 0.5909218192100525, 'purchase order': 0.7838414311408997};0.6873816251754761;0443de37-044c-47a9-873b-46e00992fbca_Object_rejection indicator_Object_purchase order;0.6218692691095413;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Alternate Succession[rejection indicator, purchase order] | | |;Binary;set();set();Alternate Succession;rejection indicator;purchase order;1;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;{'rejection indicator': 0.5909218192100525, 'purchase order': 0.7838414311408997};0.6873816251754761;a6ba7a53-52fa-4fd1-b4bf-ee4f2bee3bbe_Object_rejection indicator_Object_purchase order;0.6218692691095413;[];['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order']
Multi-object;;Succession[invoice, payment term] | | |;Binary;set();set();Succession;invoice;payment term;1;{1} occurs if and only if it is followed by {2};{'invoice': 0.5330387353897095, 'payment term': 0.5901450514793396};0.5615918934345245;acb2ff23-1a85-49d6-9d85-fa5f2da1dda7_Object_invoice_Object_payment term;0.508658510542685;['create invoice'];[]
Multi-object;;Succession[purchase order, payment term] | | |;Binary;set();set();Succession;purchase order;payment term;1;{1} occurs if and only if it is followed by {2};{'purchase order': 0.5174867510795593, 'payment term': 0.5901450514793396};0.5538159012794495;acb2ff23-1a85-49d6-9d85-fa5f2da1dda7_Object_purchase order_Object_payment term;0.5016601176031175;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
Multi-object;;Co-Existence[invoice, payment term] | | |;Binary;set();set();Co-Existence;invoice;payment term;2;if {1} occurs, then {2} occurs as well, and vice versa;{'invoice': 0.5330387353897095, 'payment term': 0.5901450514793396};0.5615918934345245;3b69d371-145a-4b76-85db-88fbfea1ff00_Object_invoice_Object_payment term;0.5118843169942979;['create invoice'];[]
Multi-object;;Co-Existence[purchase order, payment term] | | |;Binary;set();set();Co-Existence;purchase order;payment term;2;if {1} occurs, then {2} occurs as well, and vice versa;{'purchase order': 0.5174867510795593, 'payment term': 0.5901450514793396};0.5538159012794495;3b69d371-145a-4b76-85db-88fbfea1ff00_Object_purchase order_Object_payment term;0.5048859240547303;['create purchase order', 'check purchase order', 'approve purchase order', 'archive purchase order', 'reject purchase order'];[]
