Level;Object;constraint_string;op_type;dictionary;data_object;template;left_op;right_op;support;nat_lang_template;label_based_generality;object_based_generality;name_based_generality;individual_relevance_scores;semantic_based_relevance;fitted_obs_id;relevance_score;log_label_left;log_label_right
Multi-object;;Succession[activity logged task, activity logged activity logged task standard online] | | |;Binary;set();set();Precedence;activity logged task;activity logged task standard online;4;{1} occurs if and only if it is followed by {2};0.7086692328254383;0.801366081372613;0.0;{'activity logged task': 0.5570749044418335, 'activity logged task standard online': 0.5508215427398682};0.5539482235908508;1e03399b-46df-41f0-8557-31322a73b937_Object_activity logged task_Object_activity logged task standard online;0.5556962583746229;['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)'];['Activity logged: Task (Standard Online Demo)']
Multi-object;;Succession[activity logged task, activity logged activity logged task web] | | |;Binary;set();set();Precedence;activity logged task;activity logged task web;4;{1} occurs if and only if it is followed by {2};0.7086692328254383;0.801366081372613;0.0;{'activity logged task': 0.5570749044418335, 'activity logged task web': 0.5719266533851624};0.5645007789134979;1e03399b-46df-41f0-8557-31322a73b937_Object_activity logged task_Object_activity logged task web;0.5651935581650053;['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)'];['Activity logged: Task (Web Demo)']
Multi-object;;Succession[activity logged task, activity logged status] | | |;Binary;set();set();Precedence;activity logged task;status;4;{1} occurs if and only if it is followed by {2};0.7086692328254383;0.801366081372613;0.0;{'activity logged task': 0.5570749044418335, 'status': 0.6595102548599243};0.6082925796508789;1e03399b-46df-41f0-8557-31322a73b937_Object_activity logged task_Object_status;0.6046061788286482;['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)'];['Lead Status updated to: Archived', 'Lead Status updated to: Working', 'Lead Status updated to: New', 'Lead Status updated to: Nurturing', 'Lead Status updated to: Submitted']
Multi-object;;Succession[activity logged task, activity logged activity logged task questionnaire] | | |;Binary;set();set();Precedence;activity logged task;activity logged task questionnaire;4;{1} occurs if and only if it is followed by {2};0.7086692328254383;0.801366081372613;0.0;{'activity logged task': 0.5570749044418335, 'activity logged task questionnaire': 0.5623742938041687};0.5597245991230011;1e03399b-46df-41f0-8557-31322a73b937_Object_activity logged task_Object_activity logged task questionnaire;0.5608949963535582;['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)'];['Activity logged: Task (Questionnaire)']
Multi-object;;Succession[activity, activity status] | | |;Binary;set();set();Precedence;activity;activity logged task social;4;{1} occurs if and only if it is followed by {2};0.7086692328254383;0.801366081372613;0.0;{'activity': 0.5555094480514526, 'activity logged task social': 0.5092136859893799};0.5323615670204163;1e03399b-46df-41f0-8557-31322a73b937_Object_activity_Object_activity logged task social;0.5362682674612318;['Activity logged: Task (POC)'];['Activity logged: Task (Social Connect)']
Multi-object;;Succession[activity logged task demo, activity logged task demo status] | | |;Binary;set();set();Precedence;activity logged task demo;activity logged task social;4;{1} occurs if and only if it is followed by {2};0.7086692328254383;0.801366081372613;0.0;{'activity logged task demo': 0.5107148885726929, 'activity logged task social': 0.5092136859893799};0.5099642872810364;1e03399b-46df-41f0-8557-31322a73b937_Object_activity logged task demo_Object_activity logged task social;0.5161107156957899;['Activity logged: Task (Demo Preparation)'];['Activity logged: Task (Social Connect)']
Multi-object;;Alternate Succession[activity logged task, activity logged activity logged task social] | | |;Binary;set();set();Alternate Response;activity logged task;activity logged task social;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.7644854361812273;0.7829354219138622;0.0;{'activity logged task': 0.5570749044418335, 'activity logged task social': 0.5092136859893799};0.5331442952156067;7cf02973-bdeb-4841-b3c4-a482fc519e92_Object_activity logged task_Object_activity logged task social;0.5369727228369031;['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)'];['Activity logged: Task (Social Connect)']
Multi-object;;Alternate Succession[activity logged task, activity logged activity logged task discovery qualification] | | |;Binary;set();set();Alternate Response;activity logged task;activity logged task discovery qualification;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.7644854361812273;0.7829354219138622;0.0;{'activity logged task': 0.5570749044418335, 'activity logged task discovery qualification': 0.537532389163971};0.5473036468029022;7cf02973-bdeb-4841-b3c4-a482fc519e92_Object_activity logged task_Object_activity logged task discovery qualification;0.5497161392654691;['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)'];['Activity logged: Task (Discovery / Qualification)']
Multi-object;;Alternate Succession[activity logged task, activity logged status updated] | | |;Binary;set();set();Alternate Response;activity logged task;status updated;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.7644854361812273;0.7829354219138622;0.0;{'activity logged task': 0.5570749044418335, 'status updated': 0.5536811351776123};0.5553780198097229;7cf02973-bdeb-4841-b3c4-a482fc519e92_Object_activity logged task_Object_status updated;0.5569830749716077;['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)'];['Lead Status updated to: Qualified']
Multi-object;;Alternate Succession[activity logged task, activity logged activity logged task demo] | | |;Binary;set();set();Alternate Response;activity logged task;activity logged task demo;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.7644854361812273;0.7829354219138622;0.0;{'activity logged task': 0.5570749044418335, 'activity logged task demo': 0.5266581773757935};0.5418665409088135;7cf02973-bdeb-4841-b3c4-a482fc519e92_Object_activity logged task_Object_activity logged task demo;0.5448227439607892;['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)'];['Activity logged: Task (Demo Preparation)']
Multi-object;;Alternate Succession[activity logged task, activity logged activity logged task standard online] | | |;Binary;set();set();Alternate Response;activity logged task;activity logged task standard online;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.7644854361812273;0.7829354219138622;0.0;{'activity logged task': 0.5570749044418335, 'activity logged task standard online': 0.5508215427398682};0.5539482235908508;7cf02973-bdeb-4841-b3c4-a482fc519e92_Object_activity logged task_Object_activity logged task standard online;0.5556962583746229;['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)'];['Activity logged: Task (Standard Online Demo)']
Multi-object;;Alternate Succession[activity logged task, activity logged activity logged task web] | | |;Binary;set();set();Alternate Response;activity logged task;activity logged task web;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.7644854361812273;0.7829354219138622;0.0;{'activity logged task': 0.5570749044418335, 'activity logged task web': 0.5719266533851624};0.5645007789134979;7cf02973-bdeb-4841-b3c4-a482fc519e92_Object_activity logged task_Object_activity logged task web;0.5651935581650053;['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)'];['Activity logged: Task (Web Demo)']
Multi-object;;Alternate Succession[activity logged task, activity logged status] | | |;Binary;set();set();Alternate Response;activity logged task;status;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.7644854361812273;0.7829354219138622;0.0;{'activity logged task': 0.5570749044418335, 'status': 0.6595102548599243};0.6082925796508789;7cf02973-bdeb-4841-b3c4-a482fc519e92_Object_activity logged task_Object_status;0.6046061788286482;['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)'];['Lead Status updated to: Archived', 'Lead Status updated to: Working', 'Lead Status updated to: New', 'Lead Status updated to: Nurturing', 'Lead Status updated to: Submitted']
Multi-object;;Alternate Succession[activity logged task, activity logged activity logged task questionnaire] | | |;Binary;set();set();Alternate Response;activity logged task;activity logged task questionnaire;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.7644854361812273;0.7829354219138622;0.0;{'activity logged task': 0.5570749044418335, 'activity logged task questionnaire': 0.5623742938041687};0.5597245991230011;7cf02973-bdeb-4841-b3c4-a482fc519e92_Object_activity logged task_Object_activity logged task questionnaire;0.5608949963535582;['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)'];['Activity logged: Task (Questionnaire)']
Multi-object;;Alternate Succession[activity, activity status] | | |;Binary;set();set();Alternate Response;activity;activity logged task social;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.7644854361812273;0.7829354219138622;0.0;{'activity': 0.5555094480514526, 'activity logged task social': 0.5092136859893799};0.5323615670204163;7cf02973-bdeb-4841-b3c4-a482fc519e92_Object_activity_Object_activity logged task social;0.5362682674612318;['Activity logged: Task (POC)'];['Activity logged: Task (Social Connect)']
Multi-object;;Alternate Succession[activity logged task demo, activity logged task demo status] | | |;Binary;set();set();Alternate Response;activity logged task demo;activity logged task social;4;{1} and {2} occur if and only if the latter follows the former, and they alternate in a process instance;0.7644854361812273;0.7829354219138622;0.0;{'activity logged task demo': 0.5107148885726929, 'activity logged task social': 0.5092136859893799};0.5099642872810364;7cf02973-bdeb-4841-b3c4-a482fc519e92_Object_activity logged task demo_Object_activity logged task social;0.5161107156957899;['Activity logged: Task (Demo Preparation)'];['Activity logged: Task (Social Connect)']
Multi-object;;Co-Existence[activity logged task social logged, activity logged task social] | | |;Binary;set();set();Responded Existence;activity logged;activity logged task social;4;if {1} occurs, then {2} occurs as well, and vice versa;0.6574262405435245;0.8380030610909065;0.0;{'activity logged': 0.5494124293327332, 'activity logged task social': 0.5398985743522644};0.5446555018424988;6574bf41-2ebf-4d46-a26c-881d249f2eea_Object_activity logged_Object_activity logged task social;0.547332808801106;['Activity logged: Call', 'Activity logged: Email'];['Activity logged: Task (Social Connect)']
Multi-object;;Co-Existence[activity logged task logged, activity logged task] | | |;Binary;set();set();Responded Existence;activity logged;activity logged task;4;if {1} occurs, then {2} occurs as well, and vice versa;0.6574262405435245;0.8380030610909065;0.0;{'activity logged': 0.5494124293327332, 'activity logged task': 0.5532997846603394};0.5513561069965363;6574bf41-2ebf-4d46-a26c-881d249f2eea_Object_activity logged_Object_activity logged task;0.5533633534397397;['Activity logged: Call', 'Activity logged: Email'];['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)']
Multi-object;;Co-Existence[activity logged, activity] | | |;Binary;set();set();Responded Existence;activity logged;activity;4;if {1} occurs, then {2} occurs as well, and vice versa;0.6574262405435245;0.8380030610909065;0.0;{'activity logged': 0.5494124293327332, 'activity': 1.0000001192092896};0.7747062742710114;6574bf41-2ebf-4d46-a26c-881d249f2eea_Object_activity logged_Object_activity;0.7543785039867674;['Activity logged: Call', 'Activity logged: Email'];['Activity logged: Task (POC)']
Multi-object;;Co-Existence[activity logged task demo logged, activity logged task demo] | | |;Binary;set();set();Responded Existence;activity logged;activity logged task demo;4;if {1} occurs, then {2} occurs as well, and vice versa;0.6574262405435245;0.8380030610909065;0.0;{'activity logged': 0.5494124293327332, 'activity logged task demo': 0.5272130966186523};0.5383127629756927;6574bf41-2ebf-4d46-a26c-881d249f2eea_Object_activity logged_Object_activity logged task demo;0.5416243438209806;['Activity logged: Call', 'Activity logged: Email'];['Activity logged: Task (Demo Preparation)']
Multi-object;;Co-Existence[activity logged task social logged task, activity logged task social] | | |;Binary;set();set();Responded Existence;activity logged task;activity logged task social;4;if {1} occurs, then {2} occurs as well, and vice versa;0.6574262405435245;0.8380030610909065;0.0;{'activity logged task': 0.507078230381012, 'activity logged task social': 0.5398985743522644};0.5234884023666382;6574bf41-2ebf-4d46-a26c-881d249f2eea_Object_activity logged task_Object_activity logged task social;0.5282824192728315;['Activity logged: Task', 'Activity logged: Task (Call)', 'Activity logged: Task (Sent Email)', 'Activity logged: Task (On-Site Demo / Meeting)', 'Activity logged: Task (Training)'];['Activity logged: Task (Social Connect)']
